4/22/2020 12:36:23,2,nan,nan,nan,2,113,22,17,4,2020,529,22-Apr,79,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/22/2020 14:05:03,3,nan,nan,nan,2,113,22,17,4,2020,532,22-Apr,82,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/22/2020 17:17:54,3,nan,nan,nan,2,113,22,17,4,2020,535,22-Apr,85,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/23/2020 14:42:26,4,nan,nan,nan,3,114,23,17,4,2020,539,23-Apr,89,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/24/2020 9:40:48,3,nan,nan,nan,4,115,24,17,4,2020,542,24-Apr,92,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/24/2020 9:41:30,3,nan,nan,nan,4,115,24,17,4,2020,545,24-Apr,95,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/25/2020 20:43:02,3,nan,nan,nan,5,116,25,17,4,2020,548,25-Apr,98,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/26/2020 20:29:12,3,nan,nan,nan,6,117,26,17,4,2020,551,26-Apr,101,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/27/2020 10:20:00,3,nan,nan,nan,0,118,27,18,4,2020,554,27-Apr,104,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/28/2020 15:40:45,3,nan,nan,nan,1,119,28,18,4,2020,557,28-Apr,107,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/29/2020 10:39:46,1,nan,nan,nan,2,120,29,18,4,2020,558,29-Apr,108,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/29/2020 21:26:02,3,nan,nan,nan,2,120,29,18,4,2020,561,29-Apr,111,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/30/2020 11:25:53,3,nan,nan,nan,3,121,30,18,4,2020,564,30-Apr,114,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/30/2020 15:42:04,4,nan,nan,nan,3,121,30,18,4,2020,568,30-Apr,118,nan,nan,nan,nan,nan,nan,nan,nan,nan
4/30/2020 22:54:15,2,nan,nan,nan,3,121,30,18,4,2020,570,30-Apr,120,nan,nan,nan,nan,nan,nan,nan,nan,nan
